FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2024-08-11 13:28:48.500Z,630.271706,630.021706,3,1331,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,630.271706,136.49,3.43,-2.36149,2.487622,0.2,-12.09,4586.21,3.43,316.49,11,3,34262,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.13,13.051965,16690,63766,0
Data,2024-08-11 13:28:48.750Z,630.521706,630.521706,3,1332,0,630.521706,592.203064,0.451703,74.403451,5.095395,4.97476,-3.570435,1.276491,317.828026,332.54065,-12.947714,4355.307813,0,630.521706,149.35,3.34,-1.702706,2.873394,0.22,-11.95,4583.34,3.34,329.35,10,3,19538,0,-26.415239,8.282788,1.28,1.83,14085,0,0,0,46329,0,1,0,0,0,0,8,0,4991,6,0,29,559,0,234150033,275,5.008,13.051965,16690,11710,0
Data,2024-08-11 13:28:49.000Z,630.771706,630.521706,3,1332,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,630.771706,135,3.19,-2.255671,2.255671,0.22,-12,4580.21,3.19,315,8,3,1877,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.008,13.051965,16690,11710,0
Data,2024-08-11 13:28:49.250Z,631.021706,631.021706,3,1333,0,631.021706,592.636108,0.49107,73.288725,5.105042,4.910095,-3.734219,1.305307,317.807309,332.321304,-11.744228,4349.435699,0,631.021706,134.42,2.98,-2.128401,2.08574,0.23,-11.97,-999,2.98,314.42,10,3,27529,1,-26.41525,8.282798,1.29,1.84,22130,0,0,0,62482,0,1,0,0,0,0,8,0,5097,6,0,29,30178,0,234150033,275,5.104,13.051965,16690,14093,0
Data,2024-08-11 13:28:49.500Z,631.271706,631.021706,3,1333,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,631.271706,136.25,3.21,-2.219757,2.318788,0.23,-11.95,4574.13,3.21,316.25,11,3,52852,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.104,13.051965,16690,14093,0
Data,2024-08-11 13:28:49.750Z,631.521706,631.521706,3,1334,0,631.521706,593.101501,0.529383,72.844067,5.121859,4.889836,-3.778531,1.34039,317.780454,332.229936,-12.613432,4343.128983,0,631.521706,134.01,3.18,-2.287115,2.209413,0.21,-11.99,4571.03,3.18,314.01,10,3,13472,0,-26.41526,8.282808,1.29,1.85,1656,0,0,0,62482,0,1,0,0,0,0,8,0,5081,6,0,30,65534,0,234150033,275,5.091,13.018572,16690,64443,0
Data,2024-08-11 13:28:50.000Z,631.771706,631.521706,3,1334,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,631.771706,132.76,3.32,-2.437557,2.254044,0.22,-11.97,4568,3.32,312.76,11,3,24244,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.091,13.018572,16690,64443,0
Data,2024-08-11 13:28:50.250Z,632.021706,632.021706,3,1335,0,632.021706,593.480408,0.577393,72.058563,5.148325,4.850509,-3.876976,1.382051,317.778152,332.106167,-10.263529,4337.997218,0,632.021706,133.69,3.22,-2.328342,2.224235,0.22,-11.98,4564.91,3.22,313.69,11,3,15394,0,-26.415271,8.282818,1.29,1.86,64450,0,0,0,33324,0,1,0,0,0,0,8,0,4994,6,0,30,15295,0,234150033,275,5.188,13.018572,16690,43168,0
Data,2024-08-11 13:28:50.500Z,632.271706,632.021706,3,1335,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,632.271706,133.85,3.08,-2.22116,2.13374,0.23,-11.99,4561.85,3.08,313.85,10,3,8073,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.188,13.018572,16690,43168,0
Data,2024-08-11 13:28:50.750Z,632.521706,632.521706,3,1336,0,632.521706,594.065613,0.62547,71.874532,5.195889,4.850161,-3.864773,1.430211,317.744389,332.06726,-15.84132,4330.076558,0,632.521706,135.49,3.28,-2.299391,2.33906,0.23,-12.01,4558.77,3.28,315.49,11,3,50124,0,-26.415281,8.282828,1.3,1.87,64892,0,0,0,25670,0,1,0,0,0,0,8,0,5017,6,0,30,55804,0,234150033,275,5.233,13.051965,16690,47065,0
Data,2024-08-11 13:28:51.000Z,632.771706,632.521706,3,1336,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,632.771706,135.9,3.54,-2.463531,2.542167,0.21,-12.03,4555.66,3.54,315.9,11,3,14928,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,13.051965,16690,47065,0
Data,2024-08-11 13:28:51.250Z,633.021706,633.021706,3,1337,0,633.021706,594.334167,0.687676,71.687603,5.235536,4.857175,-3.839603,1.493758,317.775507,332.117622,-7.265947,4326.443585,0,633.021706,135.51,3.56,-2.494794,2.539607,0.2,-12.03,4552.6,3.56,315.51,11,3,62866,0,-26.415292,8.28284,1.3,1.86,19137,0,0,0,21171,0,1,0,0,0,0,8,0,5032,6,0,30,47306,0,234150033,275,5.111,13.051965,16690,29460,0
Data,2024-08-11 13:28:51.500Z,633.271706,633.021706,3,1337,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,633.271706,134.87,3.61,-2.558441,2.546857,0.21,-12.09,4549.45,3.61,314.87,10,3,64992,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.111,13.051965,16690,29460,0
Data,2024-08-11 13:28:51.750Z,633.521706,633.521706,3,1338,0,633.521706,594.943787,0.731595,72.055106,5.277238,4.892828,-3.728992,1.543696,317.733299,332.178762,-16.484927,4318.201121,0,633.521706,136.12,3.75,-2.599313,2.702974,0.22,-12.08,4546.36,3.75,316.12,11,3,30663,0,-26.415304,8.282852,1.3,1.87,40068,0,0,0,39265,0,1,0,0,0,0,8,0,5093,6,0,31,54625,0,234150033,275,5.214,13.051965,16690,43069,0
Data,2024-08-11 13:28:52.000Z,633.771706,633.521706,3,1338,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,633.771706,136.86,3.52,-2.406917,2.568491,0.23,-12.11,4543.23,3.52,316.86,11,3,8908,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.214,13.051965,16690,43069,0
Data,2024-08-11 13:28:52.250Z,634.021706,634.021706,3,1339,0,634.021706,595.345642,0.776825,71.658508,5.310528,4.878388,-3.759151,1.586674,317.724407,332.123452,-10.859318,4312.771462,0,634.021706,134,3.93,-2.827005,2.730007,0.25,-12.13,4540.12,3.93,314,10,3,44348,0,-26.415316,8.282864,1.31,1.89,31417,0,0,0,19238,0,1,0,0,0,0,8,0,4989,6,0,31,54094,0,234150033,275,5.22,13.051965,16690,27543,0
Data,2024-08-11 13:28:52.500Z,634.271706,634.021706,3,1339,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,634.271706,134.83,4.1,-2.907727,2.890523,0.22,-12.09,4537.08,4.1,314.83,11,3,61516,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.22,13.051965,16690,27543,0
Data,2024-08-11 13:28:52.750Z,634.521706,634.521706,3,1340,0,634.521706,595.809448,0.817774,70.824751,5.348102,4.831759,-3.875996,1.62004,317.701136,331.956285,-12.52604,4306.508442,0,634.521706,135.61,3.92,-2.742191,2.801212,0.23,-12.04,4534.07,3.92,315.61,11,3,53976,0,-26.415328,8.282877,1.31,1.89,59502,0,0,0,23306,0,1,0,0,0,0,8,0,4994,6,0,31,18854,0,234150033,275,5.24,13.051965,16690,31730,0
Data,2024-08-11 13:28:53.000Z,634.771706,634.521706,3,1340,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,634.771706,137.29,3.68,-2.4961,2.70405,0.22,-12,4531.04,3.68,317.29,11,3,26299,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.24,13.051965,16690,31730,0
Data,2024-08-11 13:28:53.250Z,635.021706,635.021706,3,1341,0,635.021706,596.095459,0.857452,70.335487,5.392963,4.809643,-3.930332,1.65618,317.703538,331.890011,-7.720426,4302.648229,0,635.021706,138.65,3.78,-2.497284,2.8376,0.22,-11.91,4528.12,3.78,318.65,10,3,1589,0,-26.415339,8.282889,1.31,1.9,4517,0,0,0,45923,0,1,0,0,0,0,8,0,5114,6,0,31,60871,0,234150033,275,5.117,13.051965,16690,15847,0
Data,2024-08-11 13:28:53.500Z,635.271706,635.021706,3,1341,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,635.271706,138.61,4.04,-2.671171,3.030915,0.24,-11.81,4525.22,4.04,318.61,11,3,45776,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.117,13.051965,16690,15847,0
Data,2024-08-11 13:28:53.750Z,635.521706,635.521706,3,1342,0,635.521706,596.665283,0.901138,70.311281,5.423714,4.818607,-3.892934,1.701475,317.667372,331.876933,-15.372781,4294.961839,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,42274,1,-999,-999,-999,-999,44465,1,0,0,60672,0,256,0,0,0,0,2048,19,37638,9,0,80,43377,1,-999,4883,-999,12.082233,12937,25828,1
Data,2024-08-11 13:28:54.000Z,635.771706,635.521706,3,1342,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,25028,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4883,-999,12.082233,12937,25828,1
Data,2024-08-11 13:28:54.250Z,636.021706,636.021706,3,1343,0,636.021706,597.011658,0.947881,70.317565,5.455907,4.832591,-3.846812,1.750666,317.668824,331.918113,-9.338962,4290.292358,0,636.021706,139.27,4.04,-2.636081,3.061483,0.21,-11.68,4516.42,4.04,319.27,11,3,43978,0,-26.415363,8.282917,1.32,1.91,1935,0,0,0,35713,0,1,0,0,0,0,8,0,5089,6,0,32,39571,0,234150033,275,5.072,13.085348,16690,51760,0
Data,2024-08-11 13:28:54.500Z,636.271706,636.021706,3,1343,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,636.271706,136.78,4.04,-2.766598,2.944068,0.22,-11.8,4513.24,4.04,316.78,11,3,3753,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.072,13.085348,16690,51760,0
Data,2024-08-11 13:28:54.750Z,636.521706,636.521706,3,1344,0,636.521706,597.606018,1.003097,70.135396,5.491274,4.83447,-3.828378,1.806355,317.642406,331.89324,-16.015602,4282.284557,0,636.521706,139.84,3.97,-2.560349,3.034058,0.21,-12.11,4509.73,3.97,319.84,11,3,2625,0,-26.415375,8.28293,1.32,1.91,27643,0,0,0,35713,0,1,18432,0,0,0,2048,19,34310,9,0,155,10969,1,-999,4883,-999,12.082233,13026,24975,1
Data,2024-08-11 13:28:55.000Z,636.771706,636.521706,3,1344,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,636.771706,142.18,4.13,-2.532445,3.262456,0.21,-12.22,4506.5,4.13,322.18,11,3,57248,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4883,-999,12.082233,13026,24975,1
Data,2024-08-11 13:28:55.250Z,637.021706,637.021706,3,1345,0,637.021706,597.944641,1.06373,70.033411,5.540577,4.84589,-3.789553,1.869054,317.661189,331.944047,-9.11936,4277.724876,0,637.021706,140.94,4.43,-2.791493,3.439835,2.09,-12.36,4503.16,4.43,320.94,11,3,13534,1,-999,-999,-999,-999,44402,1,0,0,40192,0,256,0,0,0,0,2048,19,38662,9,0,142,43434,1,-999,4884,-999,12.082364,12961,57292,1
Data,2024-08-11 13:28:55.500Z,637.271706,637.021706,3,1345,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,24916,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4884,-999,12.082364,12961,57292,1
Data,2024-08-11 13:28:55.750Z,637.521706,637.521706,3,1346,0,637.521706,598.551086,1.123177,69.735871,5.593376,4.841029,-3.789315,1.927871,317.637952,331.901962,-16.322712,4269.563521,0,637.521706,139.2,4.27,-2.790106,3.232369,0.22,-12.54,4496.52,4.27,319.2,11,3,11206,0,-26.415399,8.28296,1.32,1.92,60849,0,0,0,29126,0,1,0,0,0,0,8,0,5027,6,0,33,49684,0,234150033,275,5.117,13.051965,16690,15847,0
Data,2024-08-11 13:28:56.000Z,637.771706,637.521706,3,1346,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,637.771706,140.36,4.17,-2.660301,3.211184,0.22,-12.65,4493.15,4.17,320.36,11,3,24837,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.117,13.051965,16690,15847,0
Data,2024-08-11 13:28:56.250Z,638.021706,638.021706,3,1347,0,638.021706,598.855347,1.193968,69.054296,5.644602,4.815525,-3.852511,1.99465,317.67376,331.858828,-8.184923,4265.471059,0,638.021706,143.27,4.41,-2.637378,3.53445,0.23,-12.66,4489.93,4.41,323.27,11,3,35160,0,-26.415411,8.282975,1.32,1.93,27591,0,0,0,29490,0,1,0,0,0,0,8,0,5121,6,0,32,23217,0,234150033,275,5.227,13.051965,16690,33309,0
Data,2024-08-11 13:28:56.500Z,638.271706,638.021706,3,1347,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,638.271706,145.03,4.64,-2.659404,3.802258,0.23,-12.65,4486.7,4.64,325.03,11,3,44184,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.227,13.051965,16690,33309,0
Data,2024-08-11 13:28:56.750Z,638.521706,638.521706,3,1348,0,638.521706,599.535828,1.267561,68.627948,5.689482,4.805626,-3.864608,2.06682,317.655786,331.806373,-18.295236,4256.323442,0,638.521706,144,5.01,-2.944804,4.053175,0.22,-12.91,4483.06,5.01,324,12,3,61771,0,-26.415424,8.282993,1.33,1.93,42612,0,0,0,24535,0,1,0,0,0,0,8,0,4996,6,0,33,62356,0,234150033,275,5.24,13.085348,16690,28833,0
Data,2024-08-11 13:28:57.000Z,638.771706,638.521706,3,1348,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,638.771706,146.69,4.94,-2.712893,4.128415,0.2,-12.88,4479.78,4.94,326.69,12,3,32658,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.24,13.085348,16690,28833,0
Data,2024-08-11 13:28:57.250Z,639.021706,639.021706,3,1349,0,639.021706,599.903564,1.336813,68.404506,5.744498,4.810945,-3.841771,2.137154,317.680233,331.844263,-9.880794,4251.383045,0,639.021706,144.02,5.14,-3.019764,4.159402,0.21,-12.77,4476.64,5.14,324.02,12,3,59785,0,-26.415436,8.283011,1.33,1.93,45266,0,0,0,26913,0,1,0,0,0,0,8,0,5112,6,0,33,57411,0,234150033,275,5.259,13.118719,16690,7984,0
Data,2024-08-11 13:28:57.500Z,639.271706,639.021706,3,1349,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,639.271706,148.3,5.13,-2.69567,4.364661,0.23,-12.73,4473.44,5.13,328.3,11,3,29679,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.259,13.118719,16690,7984,0
Data,2024-08-11 13:28:57.750Z,639.521706,639.521706,3,1350,0,639.521706,600.405823,1.396263,68.307945,5.798879,4.820731,-3.803674,2.198397,317.672994,331.863007,-13.488721,4244.638684,0,639.521706,150.11,5.55,-2.765767,4.81176,0.23,-12.7,4470.19,5.55,330.11,12,3,27155,0,-26.415449,8.283032,1.34,1.93,7729,0,0,0,25792,0,1,0,0,0,0,8,0,4995,6,0,33,3470,0,234150033,275,5.246,13.085348,16690,21760,0
Data,2024-08-11 13:28:58.000Z,639.771706,639.521706,3,1350,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,639.771706,146.17,5.69,-3.167797,4.726644,0.23,-12.67,4466.99,5.69,326.17,12,3,37418,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.246,13.085348,16690,21760,0
Data,2024-08-11 13:28:58.250Z,640.021706,640.021706,3,1351,0,640.021706,600.88739,1.449977,68.12779,5.849165,4.822724,-3.787491,2.252598,317.662297,331.854989,-12.92516,4238.176105,0,640.021706,144.43,5.63,-3.274955,4.579473,0.2,-12.79,4463.6,5.63,324.43,12,3,11376,0,-26.415463,8.283053,1.34,1.94,52175,0,0,0,29946,0,1,0,0,0,0,8,0,5017,6,0,34,60591,0,234150033,275,4.988,13.085348,16690,44711,0
Data,2024-08-11 13:28:58.500Z,640.271706,640.021706,3,1351,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,640.271706,148.1,5.39,-2.848283,4.575957,0.22,-12.97,4460.07,5.39,328.1,12,3,29978,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,4.988,13.085348,16690,44711,0
Data,2024-08-11 13:28:58.750Z,640.521706,640.521706,3,1352,0,640.521706,601.385132,1.514985,67.685995,5.875636,4.809748,-3.812135,2.315647,317.662266,331.812509,-13.351235,4231.500487,0,640.521706,143.53,5.86,-3.483195,4.712426,0.22,-13.09,4456.59,5.86,323.53,11,3,24638,0,-26.415477,8.283074,1.34,1.94,33573,0,0,0,35149,0,1,0,0,0,0,8,0,5082,6,0,34,5597,0,234150033,275,5.079,13.118719,16690,64335,0
Data,2024-08-11 13:28:59.000Z,640.771706,640.521706,3,1352,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,640.771706,149.05,6.05,-3.111454,5.188579,0.22,-13.07,4453.27,6.05,329.05,12,3,37726,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.079,13.118719,16690,64335,0
Data,2024-08-11 13:28:59.250Z,641.021706,641.021706,3,1353,0,641.021706,601.888672,1.580064,67.120575,5.910527,4.787685,-3.86187,2.377259,317.661485,331.741957,-13.498582,4224.751196,0,641.021706,146.99,6.32,-3.443044,5.299797,0.23,-12.97,4450.06,6.32,326.99,12,3,10937,0,-999,-999,-999,-999,57214,1,0,0,35149,0,1,0,0,0,0,8,0,5050,6,0,34,51076,0,234150033,275,5.13,13.085348,16690,62021,0
Data,2024-08-11 13:28:59.500Z,641.271706,641.021706,3,1353,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,641.271706,149.17,6.25,-3.203078,5.366823,0.21,-12.98,4446.74,6.25,329.17,11,3,2789,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.13,13.085348,16690,62021,0
Data,2024-08-11 13:28:59.750Z,641.521706,641.521706,3,1354,0,641.521706,602.45874,1.640931,66.711316,5.953835,4.774659,-3.885318,2.436144,317.64585,331.683309,-15.271747,4217.115323,0,641.521706,149.63,6.14,-3.104274,5.29746,0.2,-13.09,4443.3,6.14,329.63,12,3,18438,0,-26.415506,8.283122,1.35,1.95,16934,0,0,0,19499,0,1,0,0,0,0,8,0,4879,6,0,34,6841,0,234150033,275,5.111,13.085348,16690,30791,0
Data,2024-08-11 13:29:00.000Z,641.771706,641.521706,3,1354,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,641.771706,148.43,6.22,-3.256418,5.299447,0.22,-13.14,4439.89,6.22,328.43,12,3,33386,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.111,13.085348,16690,30791,0
Data,2024-08-11 13:29:00.250Z,642.021706,642.021706,3,1355,0,642.021706,602.916748,1.690336,66.057808,5.990939,4.740776,-3.969461,2.480075,317.633917,331.566524,-12.261542,4210.984552,0,642.021706,149.49,6.28,-3.188285,5.410475,0.2,-13.19,4436.46,6.28,329.49,12,3,32894,0,-26.41552,8.283146,1.35,1.95,53588,0,0,0,29768,0,1,0,0,0,0,8,0,4993,6,0,35,26519,0,234150033,275,5.208,13.085348,16690,34511,0
Data,2024-08-11 13:29:00.500Z,642.271706,642.021706,3,1355,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,642.271706,150.61,6.24,-3.062291,5.436909,0.21,-13.23,4433.04,6.24,330.61,12,3,43475,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.208,13.085348,16690,34511,0
Data,2024-08-11 13:29:00.750Z,642.521706,642.521706,3,1356,0,642.521706,603.34314,1.688911,64.542778,6.038518,4.627465,-4.279817,2.459857,317.568053,331.157878,-11.407251,4205.280926,0,642.521706,150.78,6.46,-3.153542,5.637976,0.23,-13.23,4429.68,6.46,330.78,12,3,22765,0,-999,-999,-999,-999,13359,1,0,0,29575,0,1,0,0,0,0,8,0,5006,6,0,35,56392,0,234150033,275,5.085,13.118719,16690,46524,0
Data,2024-08-11 13:29:01.000Z,642.771706,642.521706,3,1356,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,642.771706,153.1,6.54,-2.958923,5.832356,0.24,-13.25,4426.3,6.54,333.1,12,3,8700,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.085,13.118719,16690,46524,0
Data,2024-08-11 13:29:01.250Z,643.021706,643.021706,3,1357,0,643.021706,603.931763,1.683355,64.262334,6.072776,4.600842,-4.343007,2.449871,317.473082,330.979321,-15.733327,4197.414263,0,643.021706,153.39,7.06,-3.162281,6.312177,0.22,-13.4,4422.7,7.06,333.39,12,3,23225,0,-26.415548,8.283199,1.36,1.98,17719,0,0,0,19347,0,1,0,0,0,0,8,0,5097,6,0,35,34066,0,234150033,275,5.233,13.118719,16690,51692,0
Data,2024-08-11 13:29:01.500Z,643.271706,643.021706,3,1357,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,643.271706,151.81,7.03,-3.32095,6.196143,0.22,-13.52,4419.09,7.03,331.81,12,3,52941,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,13.118719,16690,51692,0
Data,2024-08-11 13:29:01.750Z,643.521706,643.521706,3,1358,0,643.521706,604.515015,1.696058,61.525113,6.102438,4.403235,-4.908222,2.429831,317.400118,330.311047,-999,-999,1,643.521706,154.1,7.08,-3.092557,6.368869,0.23,-13.56,4415.58,7.08,334.1,12,3,25831,0,-999,-999,-999,-999,1018,1,0,0,41425,0,1,0,0,0,0,8,0,4996,6,0,36,21740,0,234150033,275,5.233,13.118719,16690,51692,0
Data,2024-08-11 13:29:02.000Z,643.771706,643.521706,3,1358,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,643.771706,155.52,7.15,-2.962785,6.507258,0.24,-13.58,4412.13,7.15,335.52,12,3,22457,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,13.118719,16690,51692,0
Data,2024-08-11 13:29:02.250Z,644.021706,644.021706,3,1359,0,644.021706,605.01416,1.71868,63.800985,6.143661,4.570963,-4.405165,2.480339,317.351323,330.761117,-14.446265,4182.967997,0,644.021706,157.06,7.37,-2.872583,6.787133,0.24,-13.61,4408.62,7.37,337.06,12,3,4775,0,-26.415575,8.283257,1.36,1.99,30515,0,0,0,18805,0,1,0,0,0,0,8,0,5095,6,0,36,48499,0,234150033,275,5.266,13.118719,16690,43052,0
Data,2024-08-11 13:29:02.500Z,644.271706,644.021706,3,1359,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,644.271706,259.73,6.85,6.740253,1.221266,0.21,-13.61,4405.12,6.85,-999,12,3,51773,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.266,13.118719,16690,43052,0
